code;libelle_v2020;classant_2020
LAPA005;Taille et transposition de volet crânien n’intéressant pas les orbites, sans remodelage du pôle postérieur du crâne;1
LAPA016;Taille et transposition de volet crânien n’intéressant pas les orbites, avec remodelage du pôle postérieur du crâne;1
LAPA006;Taille et transposition de volet crânien intéressant les orbites;1
LAMA006;Remodelage du pôle postérieur du crâne, par abord direct;1
LANC001;Meulage extracrânien de la voûte du crâne, par vidéochirurgie;1
LAGA007;Ablation de matériel de cranioplastie de la voûte;1
LAPA001;Mise à plat de lésion infectieuse de la voûte du crâne [calvaria];1
LAPA015;Mise à plat de lésion infectieuse postopératoire de la voûte du crâne [calvaria], par reprise de l'abord précédent;1
LACA020;Ostéosynthèse de fracture craniofaciale;1
LACA016;Ostéosynthèse de fracture cranioorbitaire;1
LACA017;Ostéosynthèse de fracture cranioorbitaire avec fermeture de brèche ostéodurale;1
LACA004;Ostéosynthèse de fracture unilatérale de la paroi antérieure du sinus frontal à foyer ouvert, par abord coronal;1
LACA019;Ostéosynthèse de fracture unilatérale de la paroi antérieure du sinus frontal à foyer ouvert, par abord facial;1
LACA014;Ostéosynthèse de fracture bilatérale de la paroi antérieure du sinus frontal à foyer ouvert, par abord coronal;1
LACA015;Ostéosynthèse de fracture bilatérale de la paroi antérieure du sinus frontal à foyer ouvert, par abord facial;1
LACA006;Ostéosynthèse de fracture frontonasale à foyer ouvert, par abord coronal;1
LACA010;Ostéosynthèse de fracture frontonasale à foyer ouvert, par abord facial;1
LACA011;Ostéosynthèse de fracture fronto-naso-maxillaire à foyer ouvert, par abord coronal;1
LACA018;Ostéosynthèse de fracture fronto-naso-maxillaire à foyer ouvert par abord coronal, avec canthopexie;1
LACA013;Ostéosynthèse de fracture fronto-naso-maxillaire à foyer ouvert, par abord facial;1
LACA009;Ostéosynthèse de fracture fronto-naso-maxillaire à foyer ouvert par abord facial, avec canthopexie;1
LACA005;Ostéosynthèse de fracture naso-ethmoïdo-maxillo-fronto-orbitaire, par abord coronal;1
LAFA005;Pétrectomie totale;1
GBFA004;Résection totale unilatérale du sinus ethmoïdal avec exérèse de la lame criblée et de méninge, par abord paralatéronasal;1
GBFA005;Résection totale unilatérale du sinus ethmoïdal avec sinusotomie sphénoïdale et maxillaire, par abord paralatéronasal;1
GBFA006;Résection totale bilatérale du sinus ethmoïdal avec sinusotomie sphénoïdale et maxillaire, par abord paralatéronasal et/ou par abord infrafronto-orbito-nasal;1
LAFA001;Résection fronto-ethmoïdo-sphénoïdo-maxillaire, par abord paralatéronasal;1
LAFA003;Résection fronto-ethmoïdo-sphénoïdo-maxillaire, par abord paralatéronasal et par abord infrafrontal;1
LAFA006;Résection fronto-ethmoïdo-sphénoïdo-maxillaire avec exérèse de la lame criblée et de méninge, par abord paralatéronasal;1
LARA002;Mobilisation partielle d'un cadre de l'orbite, par abord extracrânien;1
LARA001;Mobilisation partielle des cadres de l'orbite horizontalement ou par bipartition faciale, par abord extracrânien;1
LARA004;Mobilisation totale d'un cadre de l'orbite, par craniotomie;1
LARA003;Mobilisation totale des cadres de l'orbite horizontalement ou par bipartition faciale, par craniotomie;1
LAEA002;Avancement frontoorbitaire symétrique ou asymétrique sans remodelage frontal, par craniotomie;1
LAEA006;Avancement frontoorbitaire symétrique ou asymétrique avec remodelage frontal, par craniotomie;1
LAEA004;Avancement combiné du front et de la face [Monobloc frontofacial], sans pose de distracteur;1
LAEA009;Avancement combiné du front et de la face [Monobloc frontofacial], avec pose de distracteur;1
LAPA004;Ostéotomie du complexe naso-ethmoïdo-maxillo-fronto-orbitaire pour cal vicieux, par abord facial et par abord coronal;1
LABA001;Apposition modelante de l'étage supérieur de la face, par abord coronal;1
LABA003;Apposition modelante de l'étage supérieur de la face, par abord facial;1
LAEA007;Réduction de fracture de l'os nasal, par abord direct;1
LAEA001;Réduction de fracture du bord supraorbitaire sans interposition, par abord sourcilier;1
LAEA003;Réduction de fracture du bord supraorbitaire avec interposition de matériau inerte et/ou autogreffe, par abord sourcilier;1
LAEB001;Réduction de fracture du plancher de l'orbite à foyer fermé, par ballonnet intrasinusien introduit par abord intrabuccal;1
LAMA007;Réfection du plancher de l'orbite, par abord direct;1
LAMA005;Réfection de la paroi médiale de l'orbite, par abord coronal;1
LAMA003;Réfection de la paroi médiale de l'orbite, par abord facial;1
LACA001;Ostéosynthèse de fracture du bord infraorbitaire, à foyer ouvert;1
LACB002;Ostéosynthèse de fracture de l'os zygomatique [malaire] ou de l'arcade zygomatique, à foyer fermé;1
LACA002;Ostéosynthèse de fracture de l'os zygomatique [malaire], à foyer ouvert;1
LACA003;Ostéosynthèse de fracture de l'os zygomatique [malaire] avec réfection du plancher de l'orbite, par abord direct;1
LACA008;Ostéosynthèse de fractures latérofaciales multiples à foyer ouvert, par abord coronal;1
LACA007;Ostéosynthèse de fractures latérofaciales multiples à foyer ouvert, par abord facial;1
LACB001;Ostéosynthèse de fracture maxillonasale, à foyer fermé;1
LBCA010;Ostéosynthèse de disjonction intermaxillaire ou de fracture du palais, par abord intrabuccal;1
LBCA003;Ostéosynthèse et/ou suspension faciale pour fracture occlusofaciale de type Le Fort I, par abord direct;1
LBCA009;Ostéosynthèse et/ou suspension faciale pour fracture occlusofaciale de type Le Fort II, par abord direct;1
LBCA005;Ostéosynthèse et/ou suspension faciale pour fracture occlusofaciale de type Le Fort III, par abord direct;1
LACB003;Ostéosynthèse de fracture panfaciale instable par appareillage à ancrage péricrânien, à foyer fermé;1
LAPA012;Décompression de l'orbite par effondrement de la paroi inférieure et/ou de la paroi médiale, par abord direct;1
LAPA003;Décompression de l'orbite par effondrement de trois parois, par abord direct;1
LAPA013;Ostéotomie d'agrandissement du cadre de l'orbite, par abord coronal;1
LAPA011;Ostéotomie d'agrandissement du cadre de l'orbite, par abord facial;1
LAPA007;Ostéotomie du cadre de l'orbite pour dystopie posttraumatique, par abord facial et par abord coronal;1
LBPA027;Ostéotomie maxillaire totale basse préimplantaire ou préprothétique avec interposition, par abord intrabuccal;1
LBPA029;Ostéotomie maxillaire type Le Fort I non segmentée avec avancée, par abord intrabuccal;1
LBPA015;Ostéotomie maxillaire type Le Fort I non segmentée avec recul ou déplacement vertical, par abord intrabuccal;1
LBPA035;Ostéotomie maxillaire type Le Fort I segmentée en 2 fragments, par abord intrabuccal;1
LBPA006;Ostéotomie maxillaire type Le Fort I segmentée en 3 fragments ou plus, par abord intrabuccal;1
LBPA022;Ostéotomie maxillaire type hémi-Le Fort I, par abord intrabuccal;1
LBPA017;Ostéotomie maxillaire d'élévation sans mobilisation du palais, par abord intrabuccal;1
LBPA031;Ostéotomie maxillaire segmentaire antérieure, par abord intrabuccal;1
LBPA009;Ostéotomie maxillaire segmentaire postérieure unilatérale, par abord intrabuccal;1
LBPA008;Ostéotomie maxillaire segmentaire postérieure bilatérale, par abord intrabuccal;1
LBPA012;Ostéotomie maxillaire interalvéolaire [Corticotomie alvéolodentaire] unique ou multiple, par abord intrabuccal;1
LBPA032;Ostéotomie sagittale intermaxillaire sans pose d'un disjoncteur fixe, par abord intrabuccal;1
LBPA043;Ostéotomie sagittale intermaxillaire avec pose d'un disjoncteur fixe, par abord intrabuccal;1
LBPA010;Ostéotomie maxillozygomatique sans mobilisation de la pyramide nasale, par abord direct;1
LBPA038;Ostéotomie maxillonasale type Le Fort II, par abord direct;1
LAPA002;Ostéotomie de l'os zygomatique [malaire], par abord facial;1
LAPA010;Ostéotomie du tiers latéral de la face, par abord coronal;1
LAPA009;Ostéotomie craniofaciale extracrânienne type Le Fort III, par abord intrabuccal et par abord coronal;1
LAPA014;Ostéotomie craniofaciale extracrânienne type Le Fort III avec bipartition faciale, par abord intrabuccal et par abord coronal;1
LBFA006;Maxillectomie supérieure sans reconstruction;1
LBFA011;Maxillectomie supérieure, avec reconstruction du plancher de l'orbite par lambeau de septum nasal;1
LBFA033;Maxillectomie moyenne;1
LBFA024;Maxillectomie inférieure;1
LBFA005;Maxillectomie totale sans reconstruction;1
LBFA007;Maxillectomie totale, avec reconstruction du plancher de l'orbite par lambeau de septum nasal;1
LBFA023;Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de moins de 2 cm de grand axe, par abord intrabuccal;1
LBFA030;Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de 2 cm à 4 cm de grand axe, par abord intrabuccal;1
LBFA002;Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de plus de 4 cm de grand axe, par abord intrabuccal;1
LBFA028;Exérèse d'un quadrant de la voûte palatine, par abord direct;1
LBFA014;Exérèse d'une hémivoûte palatine, par abord direct;1
LBFA001;Exérèse de la totalité de la voûte palatine, par abord direct;1
LAFA012;Résection modelante de l'étage moyen de la face, par abord intrabuccal;1
LABA004;Apposition modelante de l'étage moyen de la face, par abord direct;1
LAMA012;Comblement d'une dépression de la région orbitofaciale, sans exentération de l'orbite, par matériau inerte ou autogreffe;1
LAMA004;Remodelage du rebord de l'orbite sans autogreffe, par abord direct;1
LAMA010;Remodelage du rebord de l'orbite avec autogreffe osseuse, par abord direct;1
LAMA001;Reconstruction du tiers latéral du massif facial pour syndrome malformatif, par abord facial et par abord coronal;1
LAMA011;Réparation d'une fente craniofaciale impliquant l’orbite sans abord de l’étage antérieur de la base du crâne;1
LAMA002;Réparation d'une fente craniofaciale impliquant l’orbite avec abord de l’étage antérieur de la base du crâne;1
LBCB002;Ostéosynthèse de fracture extracondylaire unifocale de la mandibule, à foyer fermé;1
LBCA006;Ostéosynthèse de fracture extracondylaire unifocale de la mandibule, à foyer ouvert;1
LBCB001;Ostéosynthèse de fracture extracondylaire plurifocale de la mandibule, à foyer fermé;1
LBCA002;Ostéosynthèse de fracture extracondylaire plurifocale de la mandibule, à foyer ouvert;1
LBCA001;Ostéosynthèse de fracture extracondylaire bifocale de la mandibule, à foyer ouvert;1
LBCA004;Ostéosynthèse de fracture du condyle de la mandibule à foyer ouvert, sans dissection du nerf facial;1
LBCA007;Ostéosynthèse de fracture du condyle de la mandibule à foyer ouvert, avec dissection du nerf facial;1
LBCA008;Ostéosynthèse de fracture comminutive de la mandibule avec parage d'un délabrement des tissus mous de la face;1
LBBA006;Comblement de perte de substance mandibulaire interruptrice segmentaire antérieure limitée au corps, par abord intrabuccal ou facial;1
LBBA004;Comblement de perte de substance mandibulaire interruptrice segmentaire latérale respectant la région articulaire, par abord intrabuccal ou facial;1
LBBA003;Apposition modelante de la mandibule, par abord intrabuccal ou facial;1
LBBA005;Apposition modelante du menton, par abord intrabuccal;1
LBPA034;Ostéotomie segmentaire antérieure préimplantaire ou préprothétique de la mandibule avec interposition, par abord intrabuccal;1
LBPA030;Ostéotomie verticale rétrolingulaire [rétrospigienne] du ramus de la mandibule, par abord intrabuccal;1
LBPA007;Ostéotomie verticale rétrolingulaire [rétrospigienne] du ramus de la mandibule, par abord facial;1
LBPA021;Ostéotomie sagittale unilatérale du ramus de la mandibule [supralingulaire et préangulaire], par abord intrabuccal;1
LBPA042;Ostéotomie sagittale bilatérale du ramus de la mandibule [supralingulaire et préangulaire], par abord intrabuccal;1
LBPA004;Ostéotomie sagittale bilatérale du ramus de la mandibule [supralingulaire et préangulaire], avec ostéotomie maxillaire d'avancée type Le Fort I non segmentée, par abord intrabuccal;1
LBPA040;Ostéotomie sagittale bilatérale du ramus de la mandibule [supralingulaire et préangulaire], avec ostéotomie maxillaire d'avancée type Le Fort I non segmentée et ostéotomie de transposition du menton osseux, par abord intrabuccal;1
LBPA023;Ostéotomie sagittale bilatérale du ramus de la mandibule [supralingulaire et préangulaire], avec ostéotomie maxillaire type Le Fort I segmentée en 2 fragments, par abord intrabuccal;1
LBPA011;Ostéotomie sagittale bilatérale du ramus de la mandibule [supralingulaire et préangulaire], avec ostéotomie maxillaire type Le Fort I segmentée en 2 fragments et transposition du menton osseux, par abord intrabuccal;1
LBPA020;Ostéotomie sagittale bilatérale du ramus de la mandibule [supralingulaire et préangulaire], avec ostéotomie maxillaire type Le Fort I segmentée en 3 fragments ou plus, par abord intrabuccal;1
LBPA033;Ostéotomie sagittale bilatérale du ramus de la mandibule [supralingulaire et préangulaire], avec ostéotomie maxillaire type Le Fort I segmentée en 3 fragments ou plus et transposition du menton osseux, par abord intrabuccal;1
LBPA019;Ostéotomie sagittale bilatérale du ramus de la mandibule [supralingulaire et préangulaire], avec ostéotomie segmentaire alvéolaire de la mandibule en avant des trous mentonniers, par abord intrabuccal;1
LBPA041;Ostéotomie angulaire ou préangulaire de la mandibule, par abord facial;1
LBPA014;Ostéotomie interruptrice du corps de la mandibule, en arrière du trou mentonnier, par abord intrabuccal;1
LBPA005;Ostéotomie interruptrice du corps de la mandibule, en avant du trou mentonnier, par abord intrabuccal;1
LBPA037;Ostéotomie interruptrice de la symphyse mandibulaire, par abord intrabuccal;1
LBPA002;Ostéotomie sagittale du corps de la mandibule, par abord intrabuccal;1
LBPA016;Ostéotomie segmentaire alvéolaire de la mandibule en arrière du trou mentonnier, par abord intrabuccal;1
LBPA026;Ostéotomie segmentaire alvéolaire de la mandibule en avant des trous mentonniers, par abord intrabuccal;1
LBPA039;Ostéotomie segmentaire alvéolaire de la mandibule en avant des trous mentonniers, avec ostéotomie de transposition du menton osseux, par abord intrabuccal;1
